"iteration","j","mu","sigma_2"
12,20,0.0107526374512798,0.00159478677876042
12,21,0.0440104184507745,0.00256123687797491
12,22,-0.041811939630778,0.00245555682017941
12,23,0.00772328034874838,0.00145492613576294
12,24,0.00888431284456206,0.00166744660783427
12,25,-0.0143170693534769,0.00179648869255389
12,26,-0.0252222590625586,0.00194191717084218
12,27,0.017477098529203,0.00166980988431029
12,28,-0.0120673972543191,0.001503418301632
12,29,0.0122581564433541,0.00153678554514712
12,30,-0.031601606604388,0.00172616627914195
12,31,0.0401167794110462,0.00240615871925806
12,32,-0.00282133220320002,0.00143067388521644
12,33,0.0051608453291325,0.0015603978956953
12,34,-0.0095156705301312,0.00170421405588674
12,35,0.017402560512521,0.0016608014485592
12,36,-0.0194111179773792,0.0017190911473433
12,37,-0.0132276914271328,0.00155290336281965
12,38,0.010284706471634,0.00173376341861437
12,39,0.0385444191860794,0.00193600048552873
12,40,-0.0175889130506054,0.00189505853158113
12,41,-4.12640389341639,0.0710112490848926
13,1,0.0375623073969141,4.3942841901039e-05
13,2,0.0104245249819818,0.0020922735906971
13,3,0.0271999859160355,0.00266843397682062
13,4,0.006482558745117,0.00211204399172378
13,5,-0.00561176058418114,0.00198998276042508
13,6,0.00482096461937605,0.00226910584453685
13,7,0.0147195925360422,0.00203159545520607
13,8,0.00365598036598336,0.00251289703875388
13,9,0.00439485142280623,0.00232746958311025
13,10,0.0244580490523674,0.00229658645886319
13,11,-0.0132215958102159,0.00256999632420974
13,12,0.022723601006925,0.00209100266325127
13,13,0.0185824409815566,0.00274570434081557
13,14,-0.0537771868234825,0.00294460678038879
13,15,0.042932771769843,0.00310548980311746
13,16,-0.0209920998022609,0.00244122067137249
13,17,-0.000933341011732789,0.00217830379112318
13,18,-0.011897875238841,0.00212826197458716
13,19,0.0141100007309962,0.00224079501932336
13,20,0.0264411970669512,0.002334618605389
13,21,0.0293107862890148,0.00263247360481683
13,22,-0.0121428651131751,0.00228005535860549
13,23,0.0221231936689072,0.00265281653565078
13,24,-0.0120391713162146,0.00200989307863008
13,25,0.024988978158599,0.00262900955971164
13,26,-0.0208224871425405,0.00245307550424018
13,27,-0.0113367858565239,0.00256770268641203
13,28,-0.0234171222906555,0.002513429743823
13,29,0.0335050715153321,0.00280109568747835
13,30,0.0227492010275764,0.00271238173642446
13,31,0.0403049077374644,0.00286776749849766
13,32,-0.0473387422228189,0.00392434443821211
13,33,0.00752219844675097,0.00188698408679516
13,34,-0.0292898673164364,0.00254571123393318
13,35,0.00559591170973513,0.00232600223730193
13,36,0.00547406925036935,0.00201577151792971
13,37,0.00257813893947855,0.00174080218365865
13,38,-0.017351170542869,0.00239462196757174
13,39,0.00393154807247944,0.00225422839313336
13,40,-0.051360421801302,0.0033374296202021
13,41,-3.95317746575055,0.072236441395746
14,1,-0.0407900788112906,2.60950069547832e-05
14,2,-0.0360499487441944,0.00202241874753284
14,3,-0.0287176453381787,0.00187933152316345
14,4,0.00993373837315557,0.00145914934646911
14,5,-0.0151940601143768,0.00124273374534868
14,6,0.0252551843288658,0.00176252173015416
14,7,0.0153042460673287,0.00152152141896835
14,8,0.00788980869612466,0.00129292925427332
14,9,-0.0183938063126978,0.00153814475522965
14,10,0.0452133040597204,0.00174422826483476
14,11,-0.0267342522480081,0.00164589740480112
14,12,-0.0266308592178698,0.0017738635005996
14,13,0.0104086325685092,0.00136983997044474
14,14,0.0102893969054822,0.00131291520552923
14,15,-0.0121064412610569,0.00134963027526427
14,16,0.0226189806409821,0.00159564160662433
14,17,0.0173546686775958,0.00147153555144504
14,18,-0.01169927925953,0.00132988646579534
14,19,-0.0280685402420585,0.00171334912351296
14,20,-0.00548289513638144,0.00125629827413383
14,21,-0.00822047525412927,0.00157148061949865
14,22,0.00931048908860607,0.00139463406887544
14,23,-0.00949560424529472,0.00141617935897755
14,24,-0.0102450255466655,0.00122841588191132
14,25,0.0205976422927222,0.00154630260206662
14,26,0.0159291346619133,0.00146174673947415
14,27,7.10706914759701e-05,0.000844678366467874
14,28,-0.0321634490752187,0.00181302079152919
14,29,-0.00138142568741194,0.00141692198648601
14,30,-0.0046136527306519,0.0012840528132801
14,31,0.0185535198191259,0.00144904273918139
14,32,-0.0179193555534197,0.00166308164213326
14,33,0.00357941465278105,0.00130774825180047
14,34,-0.00873247283731492,0.00140844578682881
14,35,0.00590834655552104,0.00120841215136342
14,36,-0.0091910728639149,0.00116175330605748
14,37,0.012511888973571,0.00146032144623097
14,38,-0.00704304286279639,0.00134401693608187
14,39,0.0134900463487653,0.00154205277654484
14,40,-0.00934875248773661,0.00123400805212663
14,41,-4.19802338784167,0.0671919065133824
15,1,-0.0178236902218742,3.14808943493197e-05
15,2,0.0183868144138412,0.00192225069576434
15,3,0.00406775205207282,0.00166657210615428
15,4,0.0112766850401226,0.0014484173644159
15,5,0.00497993267585814,0.00151795340275164
15,6,0.00550915374450946,0.00155317051364623
15,7,-0.0202649039949356,0.00165631493420108
15,8,-0.0124196549422984,0.0016403237366204
15,9,-0.016665823539534,0.00145386659747055
15,10,-0.00635704887992042,0.00138070489748046
15,11,-0.00223812909320999,0.00157002121133793
15,12,-0.0199685142067615,0.00167788038246081
15,13,-0.0104020589357244,0.00163640720679147
15,14,0.00667542812643746,0.00142631317369698
15,15,0.00616971770324122,0.00157203291907428
15,16,0.0324518253858284,0.00219069885655401
15,17,-0.0128990116776433,0.00158602759264046
15,18,0.0110540998515162,0.00160763923225823
15,19,0.000183000860148464,0.00164624389718467
15,20,0.00465341710076252,0.00155630920119038
15,21,-0.0289641289689786,0.00211376302656672
15,22,0.00213147118463344,0.00170791192152596
15,23,0.0138209485171796,0.00148218748948095
15,24,-0.0557873415186312,0.0029876614720006
15,25,0.000519246826007686,0.0015874810804478
15,26,-0.0236303903344553,0.00212781682164179
15,27,0.00382029500001254,0.00168468075283341
15,28,-0.00473045061000394,0.00155226947612317
15,29,0.0582039460303995,0.00319423832033883
15,30,0.0208125460896479,0.00189678984159282
15,31,0.0451252790471568,0.00305280261092502
15,32,-0.015917349828323,0.00155501448285861
15,33,0.0265893622556069,0.00216269403957756
15,34,-0.0225849016636693,0.00196107577771384
15,35,0.0370685443027666,0.00238808173583521
15,36,-0.00698020166463522,0.00140762842068506
15,37,-0.00296456516291369,0.00140122812849709
15,38,-0.0179529177823495,0.00164984388795706
15,39,0.021391442627332,0.00169692627280859
15,40,0.0231024057870918,0.00174814975764397
15,41,-4.11415092467983,0.0708311093849147
16,1,0.0135487891796478,2.40389792196209e-05
16,2,0.0101870765181204,0.00128736484310676
16,3,-0.00622396043993238,0.00104859458022184
16,4,-0.00579483325143982,0.00126233318845898
16,5,0.00547293172273905,0.00112762514797807
