"iteration","j","mu","sigma_2"
13,30,-0.0537734640805978,0.000312097239160913
13,31,0.0685328247899471,0.000294937836730856
13,32,-0.079171896637629,0.000127303206955867
13,33,0.0743448405953826,0.000108249512198948
13,34,-0.101087675678319,9.41158407336083e-05
13,35,0.0538853639720073,6.22765514076762e-05
13,36,0.00846035396288819,9.74435426038776e-05
13,37,0.0479078628514605,0.000107207030895366
13,38,-0.0352194969675722,0.000136519472024075
13,39,-0.00416524848725593,0.000144585362237444
13,40,-0.0286930718687372,7.27408222847594e-05
14,1,0.0265776236138613,2.45708020772012e-05
14,2,0.121898152720982,0.00049723914474571
14,3,0.0299140329053393,0.000218914534511184
14,4,0.0309136361483342,0.000384383921829719
14,5,0.0151885736139775,0.000295995962935263
14,6,0.00183412817107279,0.000119013227931286
14,7,-0.0319632130094126,0.000196144685306497
14,8,-0.0207643617956013,0.000289518381992767
14,9,-0.0152043956527656,9.26322467769519e-05
14,10,0.000783112524900119,0.000204346697393297
14,11,0.0315123780150128,0.000261907021844764
14,12,-0.0609761612845813,0.000296080479330798
14,13,-0.00418996595206916,0.000148071152311805
14,14,0.0754047262306123,0.000222858405650549
14,15,0.00688486254357365,0.000231580441389316
14,16,-0.0256872937584319,0.00018118656360247
14,17,-0.00412793003650321,0.000130377881415931
14,18,-0.0442717733423152,0.000149326395827805
14,19,0.00315849593265424,0.000159599026762886
14,20,-0.027753138804217,0.000392564405389518
14,21,0.0673896848871857,0.000273664620722759
14,22,-0.0500201875500172,0.000116249005076399
14,23,0.0854151546852771,0.000171257505655351
14,24,-0.00764160649458631,0.000142456013321547
14,25,-0.00891964058695759,0.000248547759200004
14,26,-0.0930366635145361,0.000270892703126175
14,27,0.0471365580915035,0.000263727883008673
14,28,0.00617964088712035,0.000490274741309056
14,29,0.063565618713108,0.000161983853922868
14,30,-0.00287347821492217,0.000162366489007084
14,31,0.128080222451938,0.000216586455422882
14,32,-0.113801332358824,0.000178147991931076
14,33,0.0438179710288875,0.000233039773847468
14,34,-0.0730344313339551,0.000350153217659756
14,35,0.0703820897129655,0.000198787329689692
14,36,-0.0628852434337559,0.000170753467561785
14,37,0.0827695624251622,0.000162877276861097
14,38,-0.190321659431547,0.000494355138459639
14,39,0.101401512865172,0.00037779510282319
14,40,-0.0439030752419061,0.000104474234253675
15,1,0.0194942613236873,1.13186037330063e-05
15,2,0.037914066808374,7.66596080262998e-05
15,3,0.00362128318606179,4.05216484754505e-05
15,4,0.0453069887616867,6.57651559388132e-05
15,5,8.58994824641697e-05,6.30760016593845e-05
15,6,-0.0263429822800187,6.59258097263013e-05
15,7,-0.00626278355756282,0.000161085698352039
15,8,0.0456860586264596,0.000102335935337595
15,9,-0.0474458787643649,8.4250665550789e-05
15,10,-0.00719619586551683,0.000134645109454691
15,11,0.0715805225909334,8.55689160082894e-05
15,12,0.0978213351084475,6.29777261200302e-05
15,13,-0.0228210447663579,6.62416455985014e-05
15,14,-0.0189538084222917,0.000110774328631675
15,15,-0.0161484771358441,6.81183489438863e-05
15,16,0.0321414829799131,8.34648876553166e-05
15,17,0.00261358277032434,9.53561155977992e-05
15,18,0.0208100364132191,9.48263993831905e-05
15,19,0.121268187678932,0.000294710824047052
15,20,0.0120371535734966,4.47162673774968e-05
15,21,0.0761160173307718,5.08731850551468e-05
15,22,0.0173134772671511,0.000100854897823479
15,23,0.0359169907410627,5.70515030501424e-05
15,24,-0.0173565420251321,0.000123304074163561
15,25,-0.000152276720879031,4.46800655071308e-05
15,26,-0.0369699917781046,5.65431649062933e-05
15,27,0.0104323258858295,4.99858589643808e-05
15,28,0.0138423827359748,7.95436374140642e-05
15,29,0.087924337313824,6.15080397125132e-05
15,30,-0.115197509878575,0.000243607943013713
15,31,0.0901764392867914,0.000210497928629534
15,32,-0.0515752845983745,4.59850481270957e-05
15,33,0.0339059501508241,8.19640862782043e-05
15,34,-0.124750978793176,0.000117148879438885
15,35,0.0292486091412922,0.000265263940442069
15,36,-0.0788877083493207,8.41631016956662e-05
15,37,0.0032931203955531,6.10107754126965e-05
15,38,-0.0806912581836292,0.000122163995356913
15,39,-0.0297713112248014,6.63205632828672e-05
15,40,-0.0592362508363785,0.000220849854720903
16,1,-0.0374294214835805,3.31590090681391e-05
16,2,-0.0300344437775044,0.000169802754393827
16,3,-0.0583310954712191,0.000245891796542033
16,4,-0.0349180125950366,0.000271008072467983
16,5,0.030664264878862,0.000462303401442048
16,6,-0.0275497078596482,0.000220976348028035
16,7,-0.00762955304301503,0.000161327320475124
16,8,-0.00895979901787494,0.000273014263371674
