iteration,j,mu,sigma_2
15,36,-0.077325917509378,8.32170169687254e-05
15,37,0.00347072569235224,5.40243717776691e-05
15,38,-0.0782579217779763,0.000144527463075324
15,39,-0.0324061994366718,7.97946919361758e-05
15,40,-0.0593852375302587,0.000221710968562819
15,41,-3.99889758322956,0.00668187769147446
16,1,-0.0376561197477702,3.92404184296353e-05
16,2,-0.0319428127388327,0.000232456790399392
16,3,-0.0589877991363373,0.000332849641303996
16,4,-0.036929367642801,0.00037544129750032
16,5,0.0288272868641014,0.000719455331776579
16,6,-0.0261195458332641,0.0003298545785599
16,7,-0.00811073979882529,0.000218874893281513
16,8,-0.00994512253969731,0.000418860238423027
16,9,0.0245645744843395,0.000204498336586872
16,10,0.017305841519961,0.000405451656430649
16,11,0.00772884003135047,0.000207934422947224
16,12,-0.0258754680941396,0.000180784839768914
16,13,-0.00375301151693196,0.000709800073761289
16,14,0.0177405229347354,0.000780728175245983
16,15,-0.054103831694432,0.000504560153601785
16,16,0.0384032944337937,0.000173670094769479
16,17,-0.032597838900788,0.000293329617008136
16,18,-0.0141540328852706,0.000346843494580259
16,19,0.0768096468686774,0.000689582205052764
16,20,-0.0123681820171476,0.000214524228083336
16,21,0.0925696999367897,0.000675699810935298
16,22,-0.0576963315595157,0.000240794257471351
16,23,0.100275359584118,0.000305090907668814
16,24,-0.0694617155030792,0.000642421171268082
16,25,0.00452910571593911,0.000171102059703521
16,26,-0.0566986887196071,0.000295196543661329
16,27,0.0550459129324553,0.000594571688244232
16,28,-0.0431142139295556,0.000206297999579329
16,29,0.0241182533228171,0.000848246140916114
16,30,-0.106099576845123,0.000487783131377048
16,31,0.0481473284197842,0.000299767857439185
16,32,-0.0326393125213347,0.000551015918810611
16,33,0.0964768745517662,0.000762575515792756
16,34,-0.00887741038324893,0.000584501591501359
16,35,-0.0133929486161396,0.000213389969959993
16,36,-0.0147474800669752,0.00066405668256398
16,37,0.0638180034122888,0.000169508550392977
16,38,-0.035952074948604,0.000448284694721378
16,39,0.141902421649585,0.00198796928549276
16,40,-0.0902395457227458,0.000218200561594851
16,41,-3.28696909250409,0.00769617831144475
17,1,-0.040744624804723,1.46491291560171e-05
17,2,-0.0132275569526178,0.000280080202687336
17,3,0.00378514795037854,0.00011306507961962
17,4,-0.0131291182308081,0.000116217573314602
17,5,-0.0110735817783776,0.00029422601165426
17,6,0.0272927256626949,0.000226074060225312
17,7,-0.0281369405092196,0.000429739110372544
17,8,-0.0630984247868452,0.000187017122355645
17,9,0.0261172872407159,0.000285528507849592
17,10,-0.00219673468781097,0.000140262495283118
17,11,-0.0468292608540359,0.000245601862235331
17,12,0.00149264033483985,0.000226197394239152
17,13,0.0472456486811684,7.89300179999978e-05
17,14,-0.0010136787116885,0.000103596277105517
17,15,0.0286272735439737,8.55368479510111e-05
17,16,0.00486203497439304,0.000123871738307371
17,17,-0.0343533474103018,0.000272742834159205
17,18,0.0208265315154363,0.000368469269226905
17,19,-0.0467938625308056,0.000351198108234217
17,20,-0.095692698847941,0.000134118317284159
17,21,-0.0012384209444762,0.000163749030911094
17,22,0.0204913578293581,0.000196820690694281
17,23,0.0420052190413774,0.000317772258207699
17,24,-0.0672025745835386,0.000253507934589816
17,25,0.0643703312876118,0.000102092102232209
17,26,-0.0708276058137243,0.000161977256018348
17,27,0.0160632495922442,0.000220003619518479
17,28,-0.0541696251901546,0.0001233603322061
17,29,0.068928896455724,0.000136419202457995
17,30,-0.0352144698474899,0.000154818422975928
17,31,0.0403112023619446,0.000113884668594264
17,32,-0.075272808843137,0.000220685877374164
17,33,-0.0225521633383304,0.000120249357516954
17,34,-0.0331652302357563,8.55847239014594e-05
17,35,-0.0021635793781597,0.000147250627414673
17,36,-0.00594953780702769,0.000208393304825975
17,37,0.0756987145663277,9.48988846250856e-05
17,38,-0.027455387413335,0.000140733703733053
17,39,0.0529351256188923,9.45121446855317e-05
17,40,-0.082072996410359,0.000123182081305656
17,41,-3.71369863470657,0.00726023906334964
18,1,-0.00911839381740663,1.27338547203608e-05
18,2,-0.0106340224101173,0.000101683688044665
18,3,0.012363277916932,0.00014170265853123
18,4,0.0141648499870177,0.000209437037235278
18,5,0.0112924388498666,0.000237147441670833
18,6,0.0251063785886401,0.000116309634144089
18,7,-0.00535267438323974,0.000195228796139158
18,8,0.0733080457252979,0.000183894238432276
18,9,-0.0422632967176712,7.04497521781871e-05
18,10,0.0215846630290118,9.33700457845761e-05
18,11,-0.0142216378512788,0.000107195851348877
18,12,0.00949683438468826,4.80130409119347e-05
18,13,0.0285861673015628,8.50298301272454e-05
18,14,0.0345991573267238,8.30326865084416e-05
18,15,-0.0718533911613246,0.000104708141310489
18,16,-0.0276385161639115,0.000124410713415194
18,17,-0.0254879355527011,0.000357031477893393
18,18,-0.0008326528355108,7.80395775838868e-05
18,19,-0.0155596176786855,9.34153462069962e-05
18,20,-0.0355347310962212,3.65512829796864e-05
18,21,0.0432898919307855,0.000167606441264705
18,22,-0.0519563637791952,4.83033212655119e-05
18,23,0.0135733247071673,0.000112384107855518
18,24,-0.143117274148332,0.000250986991730162
18,25,0.0345535900605173,0.00012865048895494
18,26,0.0088019465265423,0.00020831426190096
18,27,0.0371936704567878,9.28832986080287e-05
18,28,-0.0704943916593369,0.000227629364204992
18,29,0.0422679478131502,0.000126218620281304
18,30,-0.0883978376740958,0.000296751088382848
18,31,0.0973179326237653,0.000273356404653493
18,32,-0.0357490769368941,6.61203401545005e-05
18,33,0.0651577089827141,9.96633164904738e-05
18,34,-0.0538442924435351,0.000114863494150781
18,35,0.0460461671019919,7.04951634406369e-05
18,36,-0.010369839533124,6.00119013665784e-05
18,37,0.088269426113778,0.000129007700917883
18,38,0.00466450605636863,0.000133375146670761
18,39,0.000532893596306175,4.50036185609976e-05
18,40,-0.0693966560599342,6.61564404206384e-05
18,41,-3.88088953182381,0.00682571623939349
19,1,0.010831320174101,3.15202494786006e-06
19,2,0.00676069660787666,5.98768855478909e-05
19,3,-0.00168791364437349,2.68708445022382e-05
19,4,0.0512517798414077,2.04972870305413e-05
19,5,-0.042127289334554,2.81402904327642e-05
19,6,-0.0223217783642096,8.40832172427403e-05
19,7,0.0265971197264149,1.55039253783884e-05
19,8,-0.0462338728127995,7.72932530342189e-05
19,9,-0.0142549378974823,6.21697386840896e-05
19,10,0.00602713401930334,7.74276993021084e-05
19,11,-0.0217377083762035,8.87915828276449e-05
19,12,-0.0389956417425634,0.000151427750064582
19,13,-0.00321325991226172,3.06500223588905e-05
19,14,-0.00360710802051973,1.89416885768436e-05
19,15,0.0131255883206205,2.19724779506197e-05
19,16,-0.0376541653084911,2.66844087197942e-05
19,17,0.0196052418578308,1.57881371824865e-05
19,18,0.00310723819511171,4.76771643392676e-05
19,19,0.011710185401434,2.86759680376623e-05
19,20,0.00407575487620489,7.37870784646156e-05
19,21,0.0691402900435222,3.51527360022611e-05
19,22,-0.0454866808617166,2.997454436251e-05
19,23,0.0449641932895699,7.32051000494577e-05
19,24,-0.0253303942917962,2.15217932788892e-05
19,25,-0.00595972862621932,2.2413753889157e-05
19,26,0.00208718273457492,0.000147814199804679
19,27,0.0298431957350394,2.61320900719079e-05
19,28,-0.029789909137631,5.27874781274911e-05
19,29,0.0105129126759846,9.62369187067439e-05
19,30,-0.0329244346156366,0.000156776654103685
19,31,0.0522823649749689,0.000133359329883321
19,32,-0.0755504421501984,2.37492614153123e-05
19,33,-4.66339103121333e-05,9.44158130338861e-05
19,34,-0.085872770560575,4.56867595257514e-05
19,35,0.0170032987700668,9.18697545670656e-05
19,36,-0.0214027096872316,5.43265249934098e-05
19,37,0.0628834934398912,2.87024205996005e-05
19,38,-0.088907999551661,3.39432237575104e-05
19,39,0.0101007464664184,5.1566928354723e-05
19,40,-0.06350347565548,5.19681348076717e-05
19,41,-4.33525711473941,0.00588031054739789
20,1,0.0163496892566735,6.1849098469043e-05
20,2,0.0160182035938637,0.000440530720139599
20,3,0.0615240387559379,0.00179333276844294
20,4,0.0043350833395846,0.000404094431031362
20,5,0.0342483824008616,0.000388739074075726
20,6,-0.000719305858907508,0.000654932600038624
20,7,0.0345666995479622,0.000772809625846796
20,8,-0.0139407356296881,0.000247299894585447
20,9,0.0116198353801742,0.000702807398794233
20,10,0.0216357773405943,0.000951051449058331
20,11,-0.0411401122298648,0.00116007970214323
20,12,0.000130451867599549,0.000584211934067594
20,13,-0.000241232961821697,0.000368168069701682
20,14,-0.0204793281510998,0.0013768984219097
20,15,-0.0104251046910044,0.00105330860563169
20,16,0.0122198982174768,0.000854008829532218
20,17,-0.0264712386274949,0.000371390525453447
20,18,-0.0549834281479794,0.000555455781246238
20,19,0.0280576003041344,0.000447698187259761
20,20,0.0426720398506524,0.00112011246450544
20,21,0.0850668850411316,0.00080270624823521
20,22,-0.0617594429082014,0.000544955332662795
20,23,0.075543254955086,0.000562696122090308
20,24,-0.0437898637841479,0.00137889832891984
20,25,0.025541565272632,0.00109606437791042
20,26,-0.0469717672350746,0.000594892195710543
20,27,-0.014630105040729,0.000640056643917062
20,28,-0.0706514173731267,0.000735174435186603
20,29,0.012684666674871,0.000993396309693824
20,30,-0.0557685930660651,0.000714236531647248
20,31,0.000124561970648661,0.000573861593479713
20,32,-0.0235260822412756,0.000714614850617877
20,33,0.0580012871816938,0.000613694887949124
20,34,-0.0519536255804515,0.00122679304227312
20,35,0.0701805989625688,0.00104365580702303
20,36,-0.0517667066949759,0.000850111329866954
20,37,0.0541934568652419,0.000832388129880348
20,38,-0.0981066775720538,0.000597673201064903
20,39,0.0167260597358942,0.000697820417268735
20,40,-0.0188562722807052,0.000461198846125162
20,41,-2.97557571798737,0.00730699217863624
21,1,0.00119346258884293,2.63847897116169e-05
21,2,0.0235229296867065,0.00021847100494743
21,3,-0.0146462873694241,0.000158536223794146
21,4,0.0237248955058063,0.000199610564989669
21,5,-0.0244759688021498,0.000185562241453589
21,6,0.0420127069588611,0.000473888932889749
21,7,-0.00637154937332117,0.000197544822083818
21,8,-0.0187893818882467,0.000169895118335607
21,9,-0.0468652498734128,0.000605954091049134
21,10,-0.000212224270708569,0.000451429973410376
21,11,-0.0057046361271346,0.000147118249133113
21,12,0.0262924799411,0.000275528916016187
21,13,-0.0146561390739011,0.00041866391764007
21,14,-0.0199150237633128,0.000193551442064679
21,15,-0.0315051187842338,0.000229955675060808
21,16,0.00371069643733549,0.000183784791763024
21,17,-0.0283739436376464,0.000190726821302644
21,18,0.0183041900331756,0.000283194747058912
21,19,-0.00351912031185951,0.000187919127607906
21,20,0.0168074499763866,0.000459247542261302
21,21,0.0633507376328038,0.000121045959489651
21,22,-0.055338845667316,0.000157659298135646
21,23,0.121197251341564,0.000278634519861781
21,24,-0.029500551238223,0.000414664502235421
21,25,0.0553284534247795,0.000261636341753162
21,26,-0.0119975676772961,0.000487525899141664
21,27,0.0158614175872956,0.00020706007548369
21,28,-0.0630361337766095,0.000196318324763743
21,29,0.0574912537045629,0.000132939270195638
21,30,-0.0265858047107597,0.000162374197760953
21,31,0.030442252375654,0.000148263185924784
21,32,-0.0651291649911863,0.000391856815244355
21,33,0.0118677260826183,0.000575489026397929
21,34,-0.0836382453407984,0.00012224397109168
21,35,0.058939155077157,0.000121633533089339
21,36,0.00523085286660148,0.000303413150287568
21,37,0.0688186318140818,0.000598242046064161
21,38,-0.00566566563996508,0.000122827432204172
21,39,0.0483453169301575,0.000330650179448299
21,40,-0.048121695220334,0.000442495641345275
21,41,-3.42836824882169,0.00717748958281466
22,1,-0.016920567656372,1.31562028865204e-05
22,2,-0.0371658142789747,0.000245602232782511
22,3,0.0569417581580013,0.000279016079306273
22,4,0.00770647479451522,0.000124039536040538
22,5,0.0253035985549746,0.000108196033095402
22,6,-0.0102538696495043,0.000213919053696479
22,7,0.0125891884511346,8.60500239328625e-05
22,8,0.00413409633420321,0.000201409298881405
22,9,0.0395024371063111,0.000382391007423482
22,10,-0.00553808934696292,7.87846507204959e-05
22,11,0.0370468598925746,0.000162015189625364
22,12,0.0104228629375551,0.00024979976845266
22,13,-0.0547115049502889,0.000195820262966998
22,14,-0.01734031732865,0.000116456728784698
22,15,0.0515975754021415,0.000111220884668428
22,16,0.0118113024383814,0.000201017882903919
22,17,-0.00918927510502665,0.00020760235427076
22,18,0.0125024663590906,0.000249951883823528
22,19,0.0308557191029916,0.000231005795553114
22,20,-0.00803218485824033,8.6364893107735e-05
22,21,0.0506888728322338,0.00022308860912301
22,22,-0.0470286648545245,0.00020410059996676
22,23,0.0573589095019047,0.000246878301759219
22,24,0.0194914036063711,0.000258208884313648
22,25,-0.0101191874736739,0.000119649110359237
22,26,-0.0367987867389385,0.000293177299695273
22,27,0.0515572638063977,0.00030848730991174
22,28,-0.0219094730330561,0.000112521934542955
22,29,0.047419778821581,0.000130238122828115
22,30,-0.0576348593645901,0.000418789518530974
22,31,0.0702571943386986,0.000351250204785801
22,32,-0.0588001347173671,0.000463637596982356
22,33,0.0826598289182333,0.000194591340601836
22,34,-0.0495455451257029,0.000680107112907074
22,35,0.0659411489292005,0.000182157752187526
22,36,-0.0750392454810681,0.000571706561971917
22,37,0.0514135602085226,0.000108537239554839
22,38,-0.0722528717648497,0.000102977790462863
22,39,0.0815672300450085,0.000124752142280461
22,40,-0.0543987763990711,0.000107548758897575
22,41,-3.75135479836101,0.007285840021339
23,1,-0.00991649248442889,1.77227576795137e-05
23,2,-0.0218955005338104,0.000223772558000202
23,3,0.0731323290298028,0.000529436633806776
23,4,-0.036605020567257,0.000134540788136284
23,5,-0.0710455112141028,0.00021936502402474
23,6,-0.0198359216394623,0.000258020530415141
23,7,0.0567335358105635,0.000248830492058929
23,8,-0.0576927993020784,0.000372338038883407
23,9,0.0444468676175042,0.000433162685661549
23,10,-0.0333228179657276,0.000309509342540282
23,11,0.0403055844563398,0.00013356767240237
23,12,0.115028497393857,0.000466410338252883
23,13,0.0542395217609085,0.000389420058317993
23,14,0.00225944304865881,0.000462913182572634
23,15,0.029891933297703,0.000510510676912527
23,16,-0.00877341540865323,0.000250926692793834
23,17,0.0253373440600332,0.000114102121474769
23,18,-0.0109161921219271,0.00036236615904387
23,19,-0.0190275323785656,0.000148311711288136
23,20,0.0776601312593045,0.000257866002029099
23,21,0.0252942907968178,0.000418739579604664
23,22,-0.0091141241008668,0.000206916529115908
23,23,0.0711386054726934,0.000173852371721393
23,24,-0.0772148259198988,0.000733407239124254
23,25,0.0725421438567947,0.000333589285641791
23,26,0.0327965064966402,0.000360474385951629
23,27,0.0407820507763282,0.000289881345970333
23,28,0.0286711567207632,0.000249257529708058
23,29,-0.000900156413610345,0.000275237170857583
23,30,-0.0558548868122547,0.000136180144281438
23,31,0.0279394450705508,0.000571336872409985
23,32,-0.0643303755861365,0.00076613777654053
23,33,-0.00458672380616345,0.000461978900282617
23,34,-0.0599381222463734,0.000397791547128487
23,35,0.0359209204270784,0.000806237069327422
23,36,0.00761266448875585,0.000308571568092277
23,37,0.154452235515182,0.000285928829783018
23,38,-0.062552260608055,0.000465331360514209
23,39,0.0550183040100788,0.000341031282942579
23,40,-0.0627292582881454,0.000155153221486615
23,41,-3.56098461449971,0.00756679827582089
24,1,-0.0255464153087216,7.51656471941091e-05
24,2,0.0227166782464638,0.000737872616635005
24,3,0.0430832092754167,0.0015981141181098
24,4,-0.0222830055994951,0.000933748231854838
24,5,0.0312477849195433,0.00155529287081542
24,6,-0.0233374532073294,0.00112506294592889
24,7,0.000786822258906209,0.000584631703307294
24,8,-0.000463349242099042,0.000542084966835986
24,9,0.0277854830989737,0.00112654431546019
24,10,-0.00310146247992096,0.000472011167821448
24,11,0.0161892183504674,0.000544619999741267
24,12,-0.00947044224138833,0.000594510721610778
24,13,0.0303977470674138,0.00050103998178623
24,14,0.00287117915700067,0.00132869452070659
24,15,0.0189364823225777,0.000940796441326101
24,16,0.0280628446985929,0.000772096112257523
24,17,-0.0221092038922816,0.00116713990483466
24,18,0.0266516964143403,0.000531814630271989
24,19,-0.0108788551455675,0.000600898576651249
24,20,-0.0316293356050585,0.00157602742107569
24,21,0.0694532581581153,0.000736178400876101
24,22,-0.0331226450975665,0.0015599569084974
24,23,0.094399728383371,0.00044989763506373
24,24,-0.0458678236171094,0.000818341782251474
24,25,0.033714422123888,0.000864755980940861
24,26,-0.0601467299379187,0.000457425998701212
24,27,0.0823481391279656,0.000586950097950136
24,28,-0.0431724270711737,0.000841722390687015
24,29,0.0599959506990417,0.000876898853856306
24,30,-0.0660970989722222,0.000709885009582928
24,31,0.00879668018375573,0.000417287379773914
24,32,-0.0167895509780601,0.00103654841872349
24,33,0.0395285606019664,0.000660246878256036
24,34,-0.00696930796395629,0.00107049561916049
24,35,0.0584291248737993,0.00071838230891471
24,36,-0.0368772455314825,0.00075963839230065
24,37,0.06800965051924,0.000408456772200801
24,38,-0.0514007458059386,0.0012376471542656
24,39,0.0597861976033026,0.000571836328697066
24,40,-0.0784172016419546,0.000723327252790413
24,41,-2.85202068515095,0.00743595903482411
25,1,-0.0203834265867342,1.94243340052305e-05
25,2,0.00118523346808839,0.00012157892942907
25,3,0.0351685777250479,0.00030753804851204
25,4,0.0107798682702148,0.00011489312185639
25,5,0.00190280997906526,0.000280296989717975
25,6,-0.0219575553079043,0.000197165049403378
25,7,0.00516781305327847,0.00016476933295817
25,8,0.000674068943584293,0.000264271837997021
25,9,-0.021242840326467,0.000189834685638883
25,10,0.00748308149726348,0.000453696797690477
25,11,-0.0096767920126789,0.000119654415636346
25,12,-0.0313916979952263,0.00015873825542318
25,13,0.0010780683468636,0.000220168483007127
25,14,-0.0114546288585441,0.00018615150402603
25,15,-0.0274348516966873,0.000328126201468544
25,16,-0.038475465252888,0.000567898255729766
25,17,-0.0206397290491543,0.000216889821987349
25,18,0.0494125916559609,0.000226959052161705
25,19,-0.0178316150851281,0.000384650678671875
25,20,0.00730934587218262,0.000234684969104007
25,21,0.105515509073626,0.000226916336137767
25,22,-0.0471538709442919,0.000329481920075177
25,23,0.0532643522767098,0.000312311628251152
25,24,-0.0767604664743803,0.000240578653918392
25,25,0.0457126387468578,0.000534104235670424
25,26,-0.0641077414625127,0.000354021763652019
25,27,0.0491332409583161,0.000298445600213839
25,28,-0.0956074246008859,0.000170166689251999
25,29,0.0764155853978995,0.000349241805269624
25,30,-0.0727421417910684,0.000414389477336787
25,31,0.0851470029403913,0.000235226809857053
25,32,0.000931486575398772,0.000273319636771186
25,33,0.00581463334982041,0.000260476825141597
25,34,-0.0792874289259689,0.000303830076632244
25,35,0.0527648148637316,0.000234911082089205
25,36,-0.0415398658872165,0.000360699775279691
25,37,0.0810866967749124,0.000120626654169222
25,38,-0.0589738520752464,0.000333307590819363
25,39,0.0353584340612171,0.000109446301426856
25,40,-0.0130909344245465,0.000185840645801889
25,41,-3.5738308965139,0.00694943725359329
26,1,-0.0205219456563107,1.49815575173618e-05
26,2,0.00795068605406715,0.000116381917350574
26,3,0.0229628876297554,0.000156735726440848
26,4,0.0181400548923945,0.000141346476238153
26,5,-0.0309017258466854,0.000207299140575303
26,6,-0.0162912798081699,0.000155375369529783
26,7,0.0149218207172854,0.000117170005596998
26,8,-0.0310251411401132,8.45640366966692e-05
26,9,-0.0746080616788682,9.25632144319116e-05
26,10,-0.0296569737720839,0.000139912221957934
26,11,0.0128827581112554,0.000259022034920479
26,12,0.0764506920911085,0.000235237336092044
26,13,-0.109195807829305,0.000212304115577218
26,14,0.0327161843223483,0.000151275865818537
26,15,-0.014155387303353,0.000155603357501318
26,16,0.000865744718902579,0.000193991792318871
26,17,-0.0405771594227584,0.000322644589899142
26,18,-0.025595157043823,0.000237522334053779
26,19,0.0464065959684635,0.000144404270422288
26,20,-0.0152230846782285,0.000152139642926832
26,21,0.0915003797258061,0.000155049041270062
26,22,-0.0923214470092764,0.00015428977923932
26,23,0.0134482575580736,0.00021641825964684
26,24,0.027260097205152,0.000199296108840893
26,25,0.164119909017616,0.000271973688066363
26,26,-0.0375766176064641,0.000188459444976481
26,27,0.0242133221830386,0.00010062292093395
26,28,-0.0634102531851703,0.000114988177604884
26,29,0.0702309791371351,0.000274392598081443
26,30,-0.0185195956313052,0.000123334813107205
26,31,0.0840483305623887,0.000172061758026806
26,32,-0.144592063743708,0.000188068240435847
26,33,-0.0113074392543686,0.000321286974022446
26,34,-0.0567107730228699,9.60593333444439e-05
26,35,0.120693580863875,9.19970592505668e-05
26,36,-0.110519896198539,0.000250551114964887
26,37,-0.00722361788561135,8.13000195102628e-05
26,38,-0.00828910223846135,0.000177657710129659
26,39,0.125459907211253,9.06508076961657e-05
26,40,-0.0592618097251464,0.000108855387921547
26,41,-3.70479268077373,0.00813105740292948
27,1,0.002210252947142,2.82091867047925e-05
27,2,0.0169361138860422,0.000186584058467287
27,3,0.0174145556855442,0.000241114379938128
27,4,0.0335625747945404,0.000273855812449904
27,5,0.0715009503904832,0.000342144709709922
27,6,-0.00429060018133339,0.000400832087117156
27,7,0.0258653074675045,0.000984980206371458
27,8,0.102214350870935,0.000470248474879389
27,9,0.13509484680678,0.000461625918365036
27,10,-0.0430811638375929,0.000522907143594539
27,11,-0.00743112732583016,0.000246228469676462
27,12,0.0430769883608719,0.000292958258932034
27,13,-0.0125993195209582,0.000298731047323394
27,14,0.0877364504844381,0.000866341434011587
27,15,-0.00468567045612114,0.00022273012913576
27,16,0.00736490717838683,9.99433181673456e-05
27,17,-0.0150249643062414,0.000262642909406097
27,18,-0.00413807658058542,0.000349790281970457
27,19,0.0708248140960978,0.000376850320692244
27,20,0.0477343461598479,0.00012505178165464
27,21,0.111623175254767,0.000352007870756274
27,22,-0.04527360058099,0.000245586806693273
27,23,0.0184177289011833,0.000226645009888532
27,24,-0.0267572885918956,0.000210962859333413
27,25,0.0407426336690107,0.000310974263880842
27,26,0.00102518840184919,0.000362973426007863
27,27,0.00723007012971433,0.000574439225605105
27,28,-0.0158701550905094,0.000171167422611668
27,29,0.0132458845992829,0.000214411695876083
27,30,-0.0134353632545215,0.000709600898760822
27,31,0.126041989942459,0.00069179759119786
27,32,0.0288883595965411,0.000228454836258901
27,33,0.0306356433512899,0.000531440338248579
27,34,-0.0516758777433762,0.000312012470293396
27,35,0.0433659831092486,0.00029725637130592
27,36,-0.0476842599642668,0.000682338566096218
27,37,0.0875653895380799,0.000534393117031684
27,38,-0.0635146651695902,0.000273977761088275
27,39,0.0987288043068374,0.000326662439379369
27,40,-0.0660508464481789,0.00026572341168808
27,41,-3.3895979211379,0.00735937540377657
28,1,-0.0366162058192989,2.05078801669551e-05
28,2,-0.0312128516268943,0.000371253207072015
28,3,-0.031546854051074,0.00022014506970271
28,4,0.0218744992715416,0.000114609106326654
28,5,-0.0591391097086769,0.000229844209049542
28,6,0.0508062428783293,0.000522649519584764
28,7,0.0563038907440194,0.000299031703642846
28,8,-0.0165480044788576,0.000220700529421931
28,9,0.0883906690376966,0.000260195935342352
28,10,0.019235563167316,0.000100257748795154
28,11,0.0186129781613844,0.000222873944951439
28,12,0.0321300193313648,0.000536410160993817
28,13,-0.000686610105139285,0.000201203734112913
28,14,0.00103657472875723,9.71525397000408e-05
28,15,-0.019809191221817,0.000213241342865383
28,16,0.0313084245692263,0.000771316639082533
28,17,-0.0139179877565515,0.000153398314516894
28,18,-0.0146745154424166,0.000320079180592602
28,19,0.0828129003502353,0.000478872472091688
28,20,0.0661109129775518,0.000407733003165874
28,21,0.00491109256434687,0.000230216771162861
28,22,-0.0554400328311103,0.000568746986333414
28,23,0.0498691053381108,7.52219776982752e-05
28,24,-0.0849544656695876,0.000523103646928244
28,25,0.0867128410410171,7.48109329711995e-05
28,26,-0.11751918580261,0.000107770171929729
28,27,0.0189937067023007,0.000245929905160568
28,28,-0.067212657690067,0.000255834278274102
28,29,0.001347922846854,0.000423621270219095
28,30,0.0242778081010641,0.000194470809618958
28,31,0.0659806170226309,0.000127931594578255
28,32,0.00330425640081808,0.000306377379058726
28,33,0.0293000738326232,0.000225591246554369
28,34,-0.0631973437141995,0.000144320839922372
28,35,0.0966934966166832,0.000166122974508434
28,36,-0.0679811918672328,0.000336931496388177
28,37,0.0982235985357843,0.000622885935461088
28,38,-0.106005728715825,0.000328968606960803
28,39,0.058695581172284,0.000276550886017472
28,40,-0.159088286951911,0.00101544446492636
28,41,-3.58675819323999,0.00792280967528088
29,1,0.0200407028162086,2.18444506876385e-05
29,2,0.0653342075514417,0.000282997508360016
29,3,0.0764229223774124,0.000269670064601958
29,4,-0.0146268225470881,0.000396099795766001
29,5,-0.0883435602446824,0.000246266816716102
29,6,0.00817691354333299,0.000179010659765878
29,7,-0.0345711819753258,0.000148461433758235
29,8,-0.0141002065631046,0.00025640405077845
29,9,0.00240890293132607,0.000118206692277745
29,10,0.0274709663161825,8.38950235639268e-05
29,11,0.00448953686926766,0.00028451801978577
29,12,0.0512580748637202,0.000267140149882002
29,13,-0.0468048181370966,0.000732895777677982
29,14,0.0263540645457619,0.000283680189603282
29,15,-0.0312323936685585,0.000294577162087552
29,16,0.0339579846832626,0.000225875374134659
29,17,0.0635032360728542,0.00023874253921322
29,18,0.0442981949189773,0.000138837185189129
29,19,-0.031442581837605,9.76351919407599e-05
29,20,-0.000198484967400258,0.0001025767166751
29,21,0.00631937108581522,0.000261884062813481
29,22,-0.0633623407388555,0.000229365480229487
29,23,0.0495226116210876,0.000142751516553314
29,24,-0.104870775842397,0.000455293428341461
29,25,0.0496710171557148,0.00024110718216935
29,26,-0.0583831756146238,0.000171727710374041
29,27,0.0102439478530096,0.000263584469102922
29,28,-0.196625430193845,0.000670139710265111
29,29,0.106618529787003,8.22071385283663e-05
29,30,-0.0010543642054634,0.000129034900628872
29,31,0.0386915186569365,0.000100303570245711
29,32,-0.0686988736894224,0.000167875532803468
29,33,0.0404166231664771,0.000270763796038184
29,34,-0.0257057360622813,0.000457316429346129
29,35,0.0521938479660675,0.000158811935650804
29,36,-0.00891503160683189,0.000258572261386111
29,37,0.0406748000161876,0.000377807838377047
29,38,-0.0638841487462946,0.000166086671859949
29,39,0.086545602693946,0.000317366501167573
29,40,-0.0330737050181831,0.000479579923071835
29,41,-3.61051880083766,0.00752522356676639
30,1,-0.00135554725668337,2.48548184660825e-05
30,2,0.0277873288929341,0.00011966233368378
30,3,0.0290133735105736,0.00011461844995267
30,4,-0.0186859601438042,0.000230456455663977
30,5,-0.00723336834152149,0.000132239066837444
30,6,-0.0133606998485574,0.000477742553704372
30,7,0.010116461124204,0.000223815753687499
30,8,0.0577261589847458,0.000231727295649967
30,9,-0.0348797833969703,0.000380031671043192
30,10,0.00276745936797651,9.9235771247792e-05
30,11,-0.0142578189947846,7.74020206108443e-05
30,12,0.0146903386347163,0.000224135772087976
30,13,-0.00118582805076205,0.000451825329041107
30,14,0.0291795722669646,0.000747065777679258
30,15,0.0205256750158856,6.28171732474633e-05
30,16,0.0344739265849375,0.000174446177834291
30,17,-0.0130018317856815,0.000200235686908692
30,18,0.0284700166931435,0.000371453827261525
30,19,0.0419523263150674,0.000222805259752138
30,20,-0.0150008649848205,0.000224897167616954
30,21,0.0732930081821677,0.000189205641969622
30,22,-0.0397259858089961,0.000400472128085606
30,23,0.0520919591160764,0.000885957598382088
30,24,-0.0469218247304975,0.000186900992345563
30,25,-0.0505488184998869,0.000298480328334273
30,26,-0.153550437789232,0.000476985013626415
30,27,0.0337691991821634,0.000237732504824418
30,28,0.00893299201856369,0.000210556557407957
30,29,0.0612248937091558,0.000137851044727647
30,30,-0.0121635260781267,0.000264928987315809
30,31,0.115334835524158,0.000207082783803452
30,32,-0.00377761471263773,0.000114673231823144
30,33,0.0570898135859107,0.000267222455465997
30,34,0.00105554261609371,0.000356921304601694
30,35,0.0617457299284334,0.000413108666691012
30,36,-0.0793801251966534,0.000237073598090383
30,37,0.100883319638643,0.000344255031149969
