"iteration","j","mu","sigma_2"
10,30,-0.0209499866655724,0.000853164524031669
10,31,0.039500958122208,0.00159922495156466
10,32,-0.0149574366082534,0.000902472716854148
10,33,-0.0134545302093563,0.000756667412670866
10,34,0.010063245025275,0.00085471594460523
10,35,0.0472607958715753,0.00148099703509434
10,36,0.0112140270061887,0.000712348266081495
10,37,0.00134567001668517,0.000736406416929614
10,38,0.00310245612993311,0.000645725933562278
10,39,-0.00309878365994478,0.000719484553306235
10,40,0.0302327433846741,0.00123989982146572
10,41,-4.37874023586801,0.0239834273852273
11,1,-0.0240696027382425,5.05573438812038e-05
11,2,0.0325578111664753,0.00291512245151605
11,3,-0.0115382599371577,0.00249511060956246
11,4,-0.0131542749037491,0.00256403534079482
11,5,-0.0130593690565204,0.00225731821781565
11,6,-0.0102638596380228,0.00220704513842569
11,7,0.000633117166814167,0.00197388119368263
11,8,0.00774017606952958,0.00230016554823748
11,9,0.0344164185406109,0.00300940487974709
11,10,-0.0315132492704941,0.00312970061051923
11,11,0.0124561665170865,0.00220884788606699
11,12,0.0103374388464132,0.00198417185341945
11,13,0.00932424935385046,0.0022108209724409
11,14,0.0313180312056986,0.00294920620362803
11,15,-0.00178482311182952,0.0019895891626515
11,16,0.00448086851823487,0.00206335986546405
11,17,-0.0298027465167968,0.00298382435034333
11,18,-0.0222492271689239,0.00265560480966436
11,19,-0.0184079571279849,0.00230404535107795
11,20,-0.0211698728570529,0.00246638697191852
11,21,0.0065432076409073,0.00214096262960003
11,22,-0.0367638126119536,0.00339132552319494
11,23,0.0524487765454292,0.00348073525723729
11,24,-0.0339918784058736,0.00289943296376791
11,25,0.0048846440817083,0.00238676216651603
11,26,-0.0154941074575932,0.00258854476759497
11,27,0.0518214421936716,0.00381344047132821
11,28,-0.0345839979433669,0.00302768887592728
11,29,0.0511242869563793,0.00361092399466131
11,30,-0.0497781112381965,0.00370303341393348
11,31,0.0131450598286095,0.00247708850737683
11,32,-0.0563053736546518,0.00421336907984743
11,33,-0.00374338173182281,0.00199110203370271
11,34,0.00393239581650272,0.00208997545419333
11,35,0.0395870061447601,0.00288064265379021
11,36,0.0133837851445078,0.00245459967398201
11,37,0.0751941890734615,0.00479131435972722
11,38,-0.0237864788541571,0.00281127950521454
11,39,0.016133027457563,0.00218365390274193
11,40,-0.00840380575523306,0.00235250859075141
11,41,-3.79490224709515,0.0240052141707881
12,1,-0.0160922584065953,2.53752805851024e-05
12,2,0.0295488600542915,0.00167942350804186
12,3,0.0296105667551783,0.0016628255115721
12,4,0.0022782960689532,0.00111074660440853
12,5,0.00519054014873594,0.00102195630157946
12,6,0.0175886652751329,0.00139196387852125
12,7,-0.0166965188537675,0.00134121366796593
12,8,0.00952159194119408,0.00118879603670448
12,9,0.0151261652747934,0.00139844364639551
12,10,-0.0022735988405207,0.00120672053791054
12,11,0.014469045248266,0.0011895403414038
12,12,-0.00733232952218346,0.0011242749222831
12,13,0.047307105533498,0.00206012043447182
12,14,0.00127796204693118,0.00113158932405882
12,15,0.00364688944173037,0.00121885097650772
12,16,0.0216710527921116,0.00144680612035646
12,17,-0.000525773975895258,0.00119341018544254
12,18,0.0100962936775119,0.00125864187513863
12,19,0.00300018899040619,0.00114724933705
12,20,0.00992488786819803,0.00120106450510687
12,21,0.0446780684119938,0.00210917013304266
12,22,-0.0431504216772453,0.002044283094843
12,23,0.00701603369565704,0.00111582202068771
12,24,0.00836009970482315,0.00125913026030194
12,25,-0.0134964843135246,0.00133018728246502
12,26,-0.0246721526416502,0.00152364811822447
12,27,0.0169836170793306,0.00132899546192315
12,28,-0.0115609315131913,0.00113717463245237
12,29,0.0115588581401705,0.00117665872441422
12,30,-0.031867418441758,0.0013656209256549
12,31,0.040626524415763,0.00198305561231721
12,32,-0.0028533313713412,0.0010570464177863
12,33,0.00526090777144409,0.00116430349978082
12,34,-0.00906846855072329,0.00127150493275985
12,35,0.0169530844057703,0.00126895766990666
12,36,-0.0184248238711955,0.00129028253281353
12,37,-0.0128606764064637,0.00118375547323656
12,38,0.00996362355122482,0.00133073033137912
12,39,0.0397849135113912,0.00160198392113265
12,40,-0.0175604139624171,0.0014071782460783
12,41,-4.13938633806142,0.0240330914658256
13,1,0.0375944486968614,3.61242205056902e-05
13,2,0.0101571102206483,0.00158813917276586
13,3,0.0265457553712432,0.00208731866856465
13,4,0.00620419812150193,0.00157881780953099
13,5,-0.00523397029828074,0.00155756101374945
13,6,0.00490416148737848,0.00175533748245601
13,7,0.0141524923698586,0.00155433685054603
13,8,0.00363129470566659,0.00179820572726856
13,9,0.00381477730401692,0.00171673852468743
13,10,0.0241142792373853,0.00178814076895842
13,11,-0.0122765607805737,0.00190239344708083
13,12,0.0227447177926355,0.0016750455902305
13,13,0.0175063418004378,0.00200115822778422
13,14,-0.0554545149565639,0.00250422595867416
13,15,0.0439135749043708,0.00253338951577882
13,16,-0.0203625558968179,0.00189167629493426
13,17,-0.0007688412351886,0.00165100425610124
13,18,-0.0119240048216097,0.0016761537488564
13,19,0.0135716266777424,0.00174926667709998
13,20,0.0263913725609555,0.00181239967903699
13,21,0.0290617634720255,0.00210822901243069
13,22,-0.0113764274668806,0.00175187670021646
13,23,0.021199573803172,0.00204376960047405
13,24,-0.0114728449361202,0.0015388655673476
13,25,0.0243657864544793,0.00203641374248057
13,26,-0.0199022834619245,0.00191761859309908
13,27,-0.0103679266415737,0.00188125812488438
13,28,-0.0230185343888492,0.00199107580676301
13,29,0.0336862577465354,0.00218942459666511
13,30,0.0224778924923312,0.0020655568810935
13,31,0.0406755850025122,0.00231858877068889
13,32,-0.0478114573186395,0.00312790096695805
13,33,0.00728077223043445,0.00145613712039031
13,34,-0.029364719301927,0.00198760375917153
13,35,0.0052016100506979,0.00177075009530929
13,36,0.00615760310800097,0.00157163872392278
13,37,0.0027155088944668,0.00132102159247017
13,38,-0.0165958297429588,0.00185257526774028
13,39,0.00340611916643994,0.00166128526133185
13,40,-0.0528146800032014,0.00278863304779242
13,41,-3.9631648642844,0.0240250362306893
14,1,-0.0407945089352693,2.24779104172257e-05
14,2,-0.0369655030862082,0.00168576577082252
14,3,-0.029022457363366,0.00155864171920682
14,4,0.0093485647716745,0.00112595722146351
14,5,-0.014639868460333,0.00100439383245802
14,6,0.0249535661076472,0.00143049552794122
14,7,0.0149252988121004,0.00121227657107022
14,8,0.0077025730747243,0.00101419347236664
14,9,-0.0176591670025542,0.00123017180135989
14,10,0.0464793204036979,0.00150352243371234
14,11,-0.0271620459199902,0.00134952571121975
14,12,-0.0269932278625788,0.00147311705122375
14,13,0.0103010648077139,0.00106919793984837
14,14,0.0100312743326937,0.00101335539841219
14,15,-0.0114525479624875,0.00105602807298835
14,16,0.0224401122037128,0.00127950372424806
14,17,0.0172095826833267,0.00119740453785953
14,18,-0.0111701812286022,0.00103986241345169
14,19,-0.0281661108372222,0.00140349132179933
14,20,-0.00506741949454853,0.000979738409432935
14,21,-0.00776083843235771,0.00122223547385427
14,22,0.00946404396164445,0.00108788431020511
14,23,-0.00935372597312811,0.00113596441057787
14,24,-0.010390004960173,0.000970624294113821
14,25,0.0205012893073009,0.00123100678275702
14,26,0.0158614900071519,0.00118041710493835
14,27,0.000160321226604287,0.000682500539281103
14,28,-0.0325693794863243,0.00152422567113687
14,29,-0.000726736276153548,0.00109767929166769
14,30,-0.00429334287437452,0.00101519301948108
14,31,0.0179324426170883,0.00115981999977404
14,32,-0.0172918494866787,0.00130762104862101
14,33,0.00361662608019814,0.00101016951691802
14,34,-0.00838601091253327,0.00112479118031749
14,35,0.00578030597594779,0.000959257234120652
14,36,-0.00882596977120623,0.000926807101020374
14,37,0.0118292124174352,0.00115619093189119
14,38,-0.00671329266949016,0.00103980680974721
14,39,0.0132873561361386,0.00118995865587469
14,40,-0.00913250272575003,0.0009789615131906
14,41,-4.20036225694087,0.0240104014665753
15,1,-0.0178479705610643,2.62229456209209e-05
15,2,0.0177682163497229,0.00146452382859307
15,3,0.00403060466155448,0.00128011031802623
